 PRINT STREAM NO.  1
 TIME        CRESOL      H2O2        NO          NO2         OH          RO2
  1.8860E+03  2.4227E+11  3.8781E+11  3.4146E+10  3.6882E+10  2.3087E+07  8.7641E+08
  1.8870E+03  2.4226E+11  3.8780E+11  3.4141E+10  3.6880E+10  2.3086E+07  8.7641E+08
  1.8880E+03  2.4225E+11  3.8779E+11  3.4135E+10  3.6878E+10  2.3086E+07  8.7641E+08
  1.8890E+03  2.4224E+11  3.8778E+11  3.4130E+10  3.6876E+10  2.3085E+07  8.7641E+08
  1.8900E+03  2.4223E+11  3.8777E+11  3.4124E+10  3.6875E+10  2.3085E+07  8.7641E+08
  1.8910E+03  2.4223E+11  3.8776E+11  3.4119E+10  3.6873E+10  2.3084E+07  8.7641E+08
  1.8920E+03  2.4222E+11  3.8774E+11  3.4113E+10  3.6871E+10  2.3083E+07  8.7641E+08
  1.8930E+03  2.4221E+11  3.8773E+11  3.4108E+10  3.6869E+10  2.3083E+07  8.7641E+08
  1.8940E+03  2.4220E+11  3.8772E+11  3.4102E+10  3.6867E+10  2.3082E+07  8.7641E+08
  1.8950E+03  2.4219E+11  3.8771E+11  3.4097E+10  3.6866E+10  2.3082E+07  8.7641E+08
  1.8960E+03  2.4219E+11  3.8770E+11  3.4091E+10  3.6864E+10  2.3081E+07  8.7641E+08
  1.8970E+03  2.4218E+11  3.8769E+11  3.4086E+10  3.6862E+10  2.3080E+07  8.7641E+08
  1.8980E+03  2.4217E+11  3.8768E+11  3.4080E+10  3.6860E+10  2.3080E+07  8.7641E+08
  1.8990E+03  2.4216E+11  3.8767E+11  3.4075E+10  3.6858E+10  2.3079E+07  8.7641E+08
  1.9000E+03  2.4215E+11  3.8766E+11  3.4069E+10  3.6857E+10  2.3079E+07  8.7641E+08
  1.9010E+03  2.4215E+11  3.8765E+11  3.4064E+10  3.6855E+10  2.3078E+07  8.7641E+08
  1.9020E+03  2.4214E+11  3.8764E+11  3.4059E+10  3.6853E+10  2.3077E+07  8.7641E+08
  1.9030E+03  2.4213E+11  3.8763E+11  3.4053E+10  3.6851E+10  2.3077E+07  8.7641E+08
  1.9040E+03  2.4212E+11  3.8762E+11  3.4048E+10  3.6850E+10  2.3076E+07  8.7641E+08
  1.9050E+03  2.4211E+11  3.8761E+11  3.4043E+10  3.6848E+10  2.3076E+07  8.7641E+08
  1.9060E+03  2.4211E+11  3.8759E+11  3.4037E+10  3.6846E+10  2.3075E+07  8.7641E+08
  1.9070E+03  2.4210E+11  3.8758E+11  3.4032E+10  3.6844E+10  2.3075E+07  8.7641E+08
  1.9080E+03  2.4209E+11  3.8757E+11  3.4027E+10  3.6843E+10  2.3074E+07  8.7641E+08
  1.9090E+03  2.4208E+11  3.8756E+11  3.4022E+10  3.6841E+10  2.3073E+07  8.7641E+08
  1.9100E+03  2.4207E+11  3.8755E+11  3.4016E+10  3.6839E+10  2.3073E+07  8.7641E+08
  1.9110E+03  2.4207E+11  3.8754E+11  3.4011E+10  3.6837E+10  2.3072E+07  8.7641E+08
  1.9120E+03  2.4206E+11  3.8753E+11  3.4006E+10  3.6836E+10  2.3072E+07  8.7641E+08
  1.9130E+03  2.4205E+11  3.8752E+11  3.4001E+10  3.6834E+10  2.3071E+07  8.7641E+08
  1.9140E+03  2.4204E+11  3.8751E+11  3.3996E+10  3.6832E+10  2.3070E+07  8.7641E+08
  1.9150E+03  2.4204E+11  3.8750E+11  3.3991E+10  3.6831E+10  2.3070E+07  8.7641E+08
  1.9160E+03  2.4203E+11  3.8749E+11  3.3985E+10  3.6829E+10  2.3069E+07  8.7641E+08
  1.9170E+03  2.4202E+11  3.8748E+11  3.3980E+10  3.6827E+10  2.3069E+07  8.7641E+08
  1.9180E+03  2.4201E+11  3.8747E+11  3.3975E+10  3.6825E+10  2.3068E+07  8.7641E+08
  1.9190E+03  2.4200E+11  3.8746E+11  3.3970E+10  3.6824E+10  2.3068E+07  8.7641E+08
  1.9200E+03  2.4200E+11  3.8745E+11  3.3965E+10  3.6822E+10  2.3067E+07  8.7641E+08
  1.9210E+03  2.4199E+11  3.8744E+11  3.3960E+10  3.6820E+10  2.3066E+07  8.7641E+08
  1.9220E+03  2.4198E+11  3.8743E+11  3.3955E+10  3.6819E+10  2.3066E+07  8.7641E+08
  1.9230E+03  2.4197E+11  3.8742E+11  3.3950E+10  3.6817E+10  2.3065E+07  8.7641E+08
  1.9240E+03  2.4197E+11  3.8741E+11  3.3945E+10  3.6815E+10  2.3065E+07  8.7641E+08
  1.9250E+03  2.4196E+11  3.8740E+11  3.3940E+10  3.6814E+10  2.3064E+07  8.7641E+08
  1.9260E+03  2.4195E+11  3.8739E+11  3.3935E+10  3.6812E+10  2.3064E+07  8.7641E+08
  1.9270E+03  2.4194E+11  3.8738E+11  3.3930E+10  3.6810E+10  2.3063E+07  8.7641E+08
  1.9280E+03  2.4194E+11  3.8737E+11  3.3925E+10  3.6809E+10  2.3063E+07  8.7641E+08
  1.9290E+03  2.4193E+11  3.8736E+11  3.3920E+10  3.6807E+10  2.3062E+07  8.7641E+08
  1.9300E+03  2.4192E+11  3.8735E+11  3.3915E+10  3.6806E+10  2.3061E+07  8.7641E+08
  1.9310E+03  2.4192E+11  3.8734E+11  3.3910E+10  3.6804E+10  2.3061E+07  8.7641E+08
  1.9320E+03  2.4191E+11  3.8733E+11  3.3906E+10  3.6802E+10  2.3060E+07  8.7641E+08
  1.9330E+03  2.4190E+11  3.8732E+11  3.3901E+10  3.6801E+10  2.3060E+07  8.7641E+08
  1.9340E+03  2.4189E+11  3.8731E+11  3.3896E+10  3.6799E+10  2.3059E+07  8.7641E+08
  1.9350E+03  2.4189E+11  3.8729E+11  3.3891E+10  3.6797E+10  2.3059E+07  8.7641E+08
  1.9360E+03  2.4188E+11  3.8728E+11  3.3886E+10  3.6796E+10  2.3058E+07  8.7641E+08
  1.9370E+03  2.4187E+11  3.8727E+11  3.3881E+10  3.6794E+10  2.3058E+07  8.7641E+08
  1.9380E+03  2.4186E+11  3.8726E+11  3.3877E+10  3.6793E+10  2.3057E+07  8.7641E+08
  1.9390E+03  2.4186E+11  3.8725E+11  3.3872E+10  3.6791E+10  2.3056E+07  8.7641E+08
  1.9400E+03  2.4185E+11  3.8724E+11  3.3867E+10  3.6789E+10  2.3056E+07  8.7641E+08
  1.9410E+03  2.4184E+11  3.8723E+11  3.3862E+10  3.6788E+10  2.3055E+07  8.7641E+08
  1.9420E+03  2.4184E+11  3.8722E+11  3.3858E+10  3.6786E+10  2.3055E+07  8.7641E+08
  1.9430E+03  2.4183E+11  3.8721E+11  3.3853E+10  3.6785E+10  2.3054E+07  8.7641E+08
  1.9440E+03  2.4182E+11  3.8720E+11  3.3848E+10  3.6783E+10  2.3054E+07  8.7641E+08
  1.9450E+03  2.4181E+11  3.8719E+11  3.3844E+10  3.6782E+10  2.3053E+07  8.7641E+08
  1.9460E+03  2.4181E+11  3.8718E+11  3.3839E+10  3.6780E+10  2.3053E+07  8.7641E+08
  1.9470E+03  2.4180E+11  3.8717E+11  3.3834E+10  3.6778E+10  2.3052E+07  8.7641E+08
  1.9480E+03  2.4179E+11  3.8716E+11  3.3830E+10  3.6777E+10  2.3052E+07  8.7641E+08
  1.9490E+03  2.4179E+11  3.8715E+11  3.3825E+10  3.6775E+10  2.3051E+07  8.8445E+08
  1.9500E+03  2.4178E+11  3.8714E+11  3.3820E+10  3.6774E+10  2.3050E+07  8.8445E+08
  1.9510E+03  2.4177E+11  3.8713E+11  3.3816E+10  3.6772E+10  2.3050E+07  8.8445E+08
  1.9520E+03  2.4177E+11  3.8712E+11  3.3811E+10  3.6771E+10  2.3049E+07  8.8445E+08
  1.9530E+03  2.4176E+11  3.8711E+11  3.3807E+10  3.6769E+10  2.3049E+07  8.8445E+08
  1.9540E+03  2.4175E+11  3.8711E+11  3.3802E+10  3.6768E+10  2.3048E+07  8.8445E+08
  1.9550E+03  2.4175E+11  3.8710E+11  3.3798E+10  3.6766E+10  2.3048E+07  8.8445E+08
  1.9560E+03  2.4174E+11  3.8709E+11  3.3793E+10  3.6765E+10  2.3047E+07  8.8445E+08
  1.9570E+03  2.4173E+11  3.8708E+11  3.3788E+10  3.6763E+10  2.3047E+07  8.8445E+08
  1.9580E+03  2.4172E+11  3.8707E+11  3.3784E+10  3.6762E+10  2.3046E+07  8.8445E+08
  1.9590E+03  2.4172E+11  3.8706E+11  3.3780E+10  3.6760E+10  2.3046E+07  8.8445E+08
  1.9600E+03  2.4171E+11  3.8705E+11  3.3775E+10  3.6759E+10  2.3045E+07  8.8445E+08
  1.9610E+03  2.4170E+11  3.8704E+11  3.3771E+10  3.6757E+10  2.3045E+07  8.8445E+08
  1.9620E+03  2.4170E+11  3.8703E+11  3.3766E+10  3.6756E+10  2.3044E+07  8.8445E+08
  1.9630E+03  2.4169E+11  3.8702E+11  3.3762E+10  3.6754E+10  2.3043E+07  8.8445E+08
  1.9640E+03  2.4168E+11  3.8701E+11  3.3757E+10  3.6753E+10  2.3043E+07  8.8445E+08
  1.9650E+03  2.4168E+11  3.8700E+11  3.3753E+10  3.6751E+10  2.3042E+07  8.8445E+08
  1.9660E+03  2.4167E+11  3.8699E+11  3.3749E+10  3.6750E+10  2.3042E+07  8.8445E+08
  1.9670E+03  2.4166E+11  3.8698E+11  3.3744E+10  3.6748E+10  2.3041E+07  8.8445E+08
  1.9680E+03  2.4166E+11  3.8697E+11  3.3740E+10  3.6747E+10  2.3041E+07  8.8445E+08
  1.9690E+03  2.4165E+11  3.8696E+11  3.3735E+10  3.6745E+10  2.3040E+07  8.8445E+08
  1.9700E+03  2.4164E+11  3.8695E+11  3.3731E+10  3.6744E+10  2.3040E+07  8.8445E+08
  1.9710E+03  2.4164E+11  3.8694E+11  3.3727E+10  3.6742E+10  2.3039E+07  8.8445E+08
  1.9720E+03  2.4163E+11  3.8693E+11  3.3723E+10  3.6741E+10  2.3039E+07  8.8445E+08
  1.9730E+03  2.4163E+11  3.8692E+11  3.3718E+10  3.6739E+10  2.3038E+07  8.8445E+08
  1.9740E+03  2.4162E+11  3.8691E+11  3.3714E+10  3.6738E+10  2.3038E+07  8.8445E+08
  1.9750E+03  2.4161E+11  3.8690E+11  3.3710E+10  3.6737E+10  2.3037E+07  8.8445E+08
  1.9760E+03  2.4161E+11  3.8689E+11  3.3705E+10  3.6735E+10  2.3037E+07  8.8445E+08
  1.9770E+03  2.4160E+11  3.8688E+11  3.3701E+10  3.6734E+10  2.3036E+07  8.8445E+08
  1.9780E+03  2.4159E+11  3.8687E+11  3.3697E+10  3.6732E+10  2.3036E+07  8.8445E+08
  1.9790E+03  2.4159E+11  3.8686E+11  3.3693E+10  3.6731E+10  2.3035E+07  8.8445E+08
  1.9800E+03  2.4158E+11  3.8685E+11  3.3689E+10  3.6729E+10  2.3035E+07  8.8445E+08
  1.9810E+03  2.4157E+11  3.8684E+11  3.3684E+10  3.6728E+10  2.3034E+07  8.8445E+08
  1.9820E+03  2.4157E+11  3.8683E+11  3.3680E+10  3.6727E+10  2.3034E+07  8.8445E+08
  1.9830E+03  2.4156E+11  3.8683E+11  3.3676E+10  3.6725E+10  2.3033E+07  8.8445E+08
  1.9840E+03  2.4156E+11  3.8682E+11  3.3672E+10  3.6724E+10  2.3033E+07  8.8445E+08
  1.9850E+03  2.4155E+11  3.8681E+11  3.3668E+10  3.6722E+10  2.3032E+07  8.8445E+08
  1.9860E+03  2.4154E+11  3.8680E+11  3.3664E+10  3.6721E+10  2.3032E+07  8.8445E+08
  1.9870E+03  2.4154E+11  3.8679E+11  3.3660E+10  3.6720E+10  2.3031E+07  8.8445E+08
  1.9880E+03  2.4153E+11  3.8678E+11  3.3656E+10  3.6718E+10  2.3031E+07  8.8445E+08
  1.9890E+03  2.4152E+11  3.8677E+11  3.3652E+10  3.6717E+10  2.3030E+07  8.8445E+08
  1.9900E+03  2.4152E+11  3.8676E+11  3.3647E+10  3.6715E+10  2.3029E+07  8.8445E+08
  1.9910E+03  2.4151E+11  3.8675E+11  3.3643E+10  3.6714E+10  2.3029E+07  8.8445E+08
  1.9920E+03  2.4151E+11  3.8674E+11  3.3639E+10  3.6713E+10  2.3028E+07  8.8445E+08
  1.9930E+03  2.4150E+11  3.8673E+11  3.3635E+10  3.6711E+10  2.3028E+07  8.8445E+08
  1.9940E+03  2.4149E+11  3.8672E+11  3.3631E+10  3.6710E+10  2.3027E+07  8.8445E+08
  1.9950E+03  2.4149E+11  3.8671E+11  3.3627E+10  3.6709E+10  2.3027E+07  8.8445E+08
  1.9960E+03  2.4148E+11  3.8670E+11  3.3623E+10  3.6707E+10  2.3026E+07  8.8445E+08
  1.9970E+03  2.4148E+11  3.8669E+11  3.3619E+10  3.6706E+10  2.3026E+07  8.8445E+08
  1.9980E+03  2.4147E+11  3.8668E+11  3.3615E+10  3.6705E+10  2.3025E+07  8.8445E+08
  1.9990E+03  2.4146E+11  3.8668E+11  3.3611E+10  3.6703E+10  2.3025E+07  8.8445E+08
  2.0000E+03  2.4146E+11  3.8667E+11  3.3608E+10  3.6702E+10  2.3024E+07  8.8445E+08
  2.0010E+03  2.4145E+11  3.8666E+11  3.3604E+10  3.6701E+10  2.3024E+07  8.8445E+08
  2.0020E+03  2.4145E+11  3.8665E+11  3.3600E+10  3.6699E+10  2.3024E+07  8.8445E+08
  2.0030E+03  2.4144E+11  3.8664E+11  3.3596E+10  3.6698E+10  2.3023E+07  8.8445E+08
  2.0040E+03  2.4143E+11  3.8663E+11  3.3592E+10  3.6697E+10  2.3023E+07  8.8445E+08
  2.0050E+03  2.4143E+11  3.8662E+11  3.3588E+10  3.6695E+10  2.3022E+07  8.8445E+08
  2.0060E+03  2.4142E+11  3.8661E+11  3.3584E+10  3.6694E+10  2.3022E+07  8.8445E+08
  2.0070E+03  2.4142E+11  3.8660E+11  3.3580E+10  3.6693E+10  2.3021E+07  8.8445E+08
  2.0080E+03  2.4141E+11  3.8659E+11  3.3577E+10  3.6691E+10  2.3021E+07  8.8445E+08
  2.0090E+03  2.4140E+11  3.8658E+11  3.3573E+10  3.6690E+10  2.3020E+07  8.8445E+08
  2.0100E+03  2.4140E+11  3.8657E+11  3.3569E+10  3.6689E+10  2.3020E+07  8.8445E+08
  2.0110E+03  2.4139E+11  3.8657E+11  3.3565E+10  3.6687E+10  2.3019E+07  8.8445E+08
  2.0120E+03  2.4139E+11  3.8656E+11  3.3561E+10  3.6686E+10  2.3019E+07  8.8445E+08
  2.0130E+03  2.4138E+11  3.8655E+11  3.3558E+10  3.6685E+10  2.3018E+07  8.8445E+08
  2.0140E+03  2.4138E+11  3.8654E+11  3.3554E+10  3.6684E+10  2.3018E+07  8.8445E+08
  2.0150E+03  2.4137E+11  3.8653E+11  3.3550E+10  3.6682E+10  2.3017E+07  8.8445E+08
  2.0160E+03  2.4136E+11  3.8652E+11  3.3546E+10  3.6681E+10  2.3017E+07  8.8445E+08
  2.0170E+03  2.4136E+11  3.8651E+11  3.3543E+10  3.6680E+10  2.3016E+07  8.8445E+08
  2.0180E+03  2.4135E+11  3.8650E+11  3.3539E+10  3.6678E+10  2.3016E+07  8.8445E+08
  2.0190E+03  2.4135E+11  3.8649E+11  3.3535E+10  3.6677E+10  2.3015E+07  8.8445E+08
  2.0200E+03  2.4134E+11  3.8648E+11  3.3532E+10  3.6676E+10  2.3015E+07  8.8445E+08
  2.0210E+03  2.4134E+11  3.8648E+11  3.3528E+10  3.6675E+10  2.3014E+07  8.8445E+08
  2.0220E+03  2.4133E+11  3.8647E+11  3.3524E+10  3.6673E+10  2.3014E+07  8.8445E+08
  2.0230E+03  2.4132E+11  3.8646E+11  3.3521E+10  3.6672E+10  2.3013E+07  8.8445E+08
  2.0240E+03  2.4132E+11  3.8645E+11  3.3517E+10  3.6671E+10  2.3013E+07  8.8445E+08
  2.0250E+03  2.4131E+11  3.8644E+11  3.3513E+10  3.6670E+10  2.3012E+07  8.8445E+08
  2.0260E+03  2.4131E+11  3.8643E+11  3.3510E+10  3.6668E+10  2.3012E+07  8.8445E+08
  2.0270E+03  2.4130E+11  3.8642E+11  3.3506E+10  3.6667E+10  2.3011E+07  8.8445E+08
  2.0280E+03  2.4130E+11  3.8641E+11  3.3502E+10  3.6666E+10  2.3011E+07  8.8445E+08
  2.0290E+03  2.4129E+11  3.8640E+11  3.3499E+10  3.6665E+10  2.3010E+07  8.8445E+08
  2.0300E+03  2.4129E+11  3.8640E+11  3.3495E+10  3.6664E+10  2.3010E+07  8.8445E+08
  2.0310E+03  2.4128E+11  3.8639E+11  3.3492E+10  3.6662E+10  2.3010E+07  8.8445E+08
  2.0320E+03  2.4127E+11  3.8638E+11  3.3488E+10  3.6661E+10  2.3009E+07  8.8445E+08
  2.0330E+03  2.4127E+11  3.8637E+11  3.3485E+10  3.6660E+10  2.3009E+07  8.8445E+08
  2.0340E+03  2.4126E+11  3.8636E+11  3.3481E+10  3.6659E+10  2.3008E+07  8.9375E+08
  2.0350E+03  2.4126E+11  3.8635E+11  3.3478E+10  3.6657E+10  2.3008E+07  8.9375E+08
  2.0360E+03  2.4125E+11  3.8634E+11  3.3474E+10  3.6656E+10  2.3007E+07  8.9375E+08
  2.0370E+03  2.4125E+11  3.8633E+11  3.3471E+10  3.6655E+10  2.3007E+07  8.9375E+08
  2.0380E+03  2.4124E+11  3.8632E+11  3.3467E+10  3.6654E+10  2.3006E+07  8.9375E+08
  2.0390E+03  2.4124E+11  3.8632E+11  3.3464E+10  3.6653E+10  2.3006E+07  8.9375E+08
  2.0400E+03  2.4123E+11  3.8631E+11  3.3460E+10  3.6651E+10  2.3005E+07  8.9375E+08
  2.0410E+03  2.4123E+11  3.8630E+11  3.3457E+10  3.6650E+10  2.3005E+07  8.9375E+08
  2.0420E+03  2.4122E+11  3.8629E+11  3.3453E+10  3.6649E+10  2.3004E+07  8.9375E+08
  2.0430E+03  2.4122E+11  3.8628E+11  3.3450E+10  3.6648E+10  2.3004E+07  8.9375E+08
  2.0440E+03  2.4121E+11  3.8627E+11  3.3447E+10  3.6647E+10  2.3004E+07  8.9375E+08
  2.0450E+03  2.4121E+11  3.8626E+11  3.3443E+10  3.6646E+10  2.3003E+07  8.9375E+08
  2.0460E+03  2.4120E+11  3.8626E+11  3.3440E+10  3.6644E+10  2.3003E+07  8.9375E+08
  2.0470E+03  2.4120E+11  3.8625E+11  3.3436E+10  3.6643E+10  2.3002E+07  8.9375E+08
  2.0480E+03  2.4119E+11  3.8624E+11  3.3433E+10  3.6642E+10  2.3002E+07  8.9375E+08
  2.0490E+03  2.4118E+11  3.8623E+11  3.3430E+10  3.6641E+10  2.3001E+07  8.9375E+08
  2.0500E+03  2.4118E+11  3.8622E+11  3.3426E+10  3.6640E+10  2.3001E+07  8.9375E+08
  2.0510E+03  2.4117E+11  3.8621E+11  3.3423E+10  3.6639E+10  2.3000E+07  8.9375E+08
  2.0520E+03  2.4117E+11  3.8620E+11  3.3420E+10  3.6637E+10  2.3000E+07  8.9375E+08
  2.0530E+03  2.4116E+11  3.8620E+11  3.3416E+10  3.6636E+10  2.2999E+07  8.9375E+08
  2.0540E+03  2.4116E+11  3.8619E+11  3.3413E+10  3.6635E+10  2.2999E+07  8.9375E+08
  2.0550E+03  2.4115E+11  3.8618E+11  3.3410E+10  3.6634E+10  2.2999E+07  8.9375E+08
  2.0560E+03  2.4115E+11  3.8617E+11  3.3407E+10  3.6633E+10  2.2998E+07  8.9375E+08
  2.0570E+03  2.4114E+11  3.8616E+11  3.3403E+10  3.6632E+10  2.2998E+07  8.9375E+08
  2.0580E+03  2.4114E+11  3.8615E+11  3.3400E+10  3.6631E+10  2.2997E+07  8.9375E+08
  2.0590E+03  2.4113E+11  3.8614E+11  3.3397E+10  3.6629E+10  2.2997E+07  8.9375E+08
  2.0600E+03  2.4113E+11  3.8614E+11  3.3394E+10  3.6628E+10  2.2996E+07  8.9375E+08
  2.0610E+03  2.4112E+11  3.8613E+11  3.3390E+10  3.6627E+10  2.2996E+07  8.9375E+08
  2.0620E+03  2.4112E+11  3.8612E+11  3.3387E+10  3.6626E+10  2.2995E+07  8.9375E+08
  2.0630E+03  2.4111E+11  3.8611E+11  3.3384E+10  3.6625E+10  2.2995E+07  8.9375E+08
  2.0640E+03  2.4111E+11  3.8610E+11  3.3381E+10  3.6624E+10  2.2995E+07  8.9375E+08
  2.0650E+03  2.4110E+11  3.8609E+11  3.3378E+10  3.6623E+10  2.2994E+07  8.9375E+08
  2.0660E+03  2.4110E+11  3.8608E+11  3.3374E+10  3.6622E+10  2.2994E+07  8.9375E+08
  2.0670E+03  2.4109E+11  3.8608E+11  3.3371E+10  3.6621E+10  2.2993E+07  8.9375E+08
  2.0680E+03  2.4109E+11  3.8607E+11  3.3368E+10  3.6620E+10  2.2993E+07  8.9375E+08
  2.0690E+03  2.4108E+11  3.8606E+11  3.3365E+10  3.6618E+10  2.2992E+07  8.9375E+08
  2.0700E+03  2.4108E+11  3.8605E+11  3.3362E+10  3.6617E+10  2.2992E+07  8.9375E+08
  2.0710E+03  2.4108E+11  3.8604E+11  3.3359E+10  3.6616E+10  2.2991E+07  8.9375E+08
  2.0720E+03  2.4107E+11  3.8603E+11  3.3356E+10  3.6615E+10  2.2991E+07  8.9375E+08
  2.0730E+03  2.4107E+11  3.8603E+11  3.3352E+10  3.6614E+10  2.2991E+07  8.9375E+08
  2.0740E+03  2.4106E+11  3.8602E+11  3.3349E+10  3.6613E+10  2.2990E+07  8.9375E+08
  2.0750E+03  2.4106E+11  3.8601E+11  3.3346E+10  3.6612E+10  2.2990E+07  8.9375E+08
  2.0760E+03  2.4105E+11  3.8600E+11  3.3343E+10  3.6611E+10  2.2989E+07  8.9375E+08
  2.0770E+03  2.4105E+11  3.8599E+11  3.3340E+10  3.6610E+10  2.2989E+07  8.9375E+08
  2.0780E+03  2.4104E+11  3.8598E+11  3.3337E+10  3.6609E+10  2.2988E+07  8.9375E+08
  2.0790E+03  2.4104E+11  3.8598E+11  3.3334E+10  3.6608E+10  2.2988E+07  8.9375E+08
  2.0800E+03  2.4103E+11  3.8597E+11  3.3331E+10  3.6607E+10  2.2988E+07  8.9375E+08
  2.0810E+03  2.4103E+11  3.8596E+11  3.3328E+10  3.6606E+10  2.2987E+07  8.9375E+08
  2.0820E+03  2.4102E+11  3.8595E+11  3.3325E+10  3.6605E+10  2.2987E+07  8.9375E+08
  2.0830E+03  2.4102E+11  3.8594E+11  3.3322E+10  3.6604E+10  2.2986E+07  8.9375E+08
  2.0840E+03  2.4101E+11  3.8594E+11  3.3319E+10  3.6602E+10  2.2986E+07  8.9375E+08
  2.0850E+03  2.4101E+11  3.8593E+11  3.3316E+10  3.6601E+10  2.2985E+07  8.9375E+08
  2.0860E+03  2.4100E+11  3.8592E+11  3.3313E+10  3.6600E+10  2.2985E+07  8.9375E+08
  2.0870E+03  2.4100E+11  3.8591E+11  3.3310E+10  3.6599E+10  2.2985E+07  8.9375E+08
  2.0880E+03  2.4100E+11  3.8590E+11  3.3307E+10  3.6598E+10  2.2984E+07  8.9375E+08
  2.0890E+03  2.4099E+11  3.8589E+11  3.3304E+10  3.6597E+10  2.2984E+07  8.9375E+08
  2.0900E+03  2.4099E+11  3.8589E+11  3.3301E+10  3.6596E+10  2.2983E+07  8.9375E+08
  2.0910E+03  2.4098E+11  3.8588E+11  3.3298E+10  3.6595E+10  2.2983E+07  8.9375E+08
  2.0920E+03  2.4098E+11  3.8587E+11  3.3295E+10  3.6594E+10  2.2982E+07  8.9375E+08
  2.0930E+03  2.4097E+11  3.8586E+11  3.3293E+10  3.6593E+10  2.2982E+07  8.9375E+08
  2.0940E+03  2.4097E+11  3.8585E+11  3.3290E+10  3.6592E+10  2.2982E+07  8.9375E+08
  2.0950E+03  2.4096E+11  3.8585E+11  3.3287E+10  3.6591E+10  2.2981E+07  8.9375E+08
  2.0960E+03  2.4096E+11  3.8584E+11  3.3284E+10  3.6590E+10  2.2981E+07  8.9375E+08
  2.0970E+03  2.4095E+11  3.8583E+11  3.3281E+10  3.6589E+10  2.2980E+07  8.9375E+08
  2.0980E+03  2.4095E+11  3.8582E+11  3.3278E+10  3.6588E+10  2.2980E+07  8.9375E+08
  2.0990E+03  2.4095E+11  3.8581E+11  3.3275E+10  3.6587E+10  2.2980E+07  8.9375E+08
  2.1000E+03  2.4094E+11  3.8581E+11  3.3272E+10  3.6586E+10  2.2979E+07  8.9375E+08
  2.1010E+03  2.4094E+11  3.8580E+11  3.3270E+10  3.6585E+10  2.2979E+07  8.9375E+08
  2.1020E+03  2.4093E+11  3.8579E+11  3.3267E+10  3.6584E+10  2.2978E+07  8.9375E+08
  2.1030E+03  2.4093E+11  3.8578E+11  3.3264E+10  3.6583E+10  2.2978E+07  8.9375E+08
  2.1040E+03  2.4092E+11  3.8577E+11  3.3261E+10  3.6582E+10  2.2977E+07  8.9375E+08
  2.1050E+03  2.4092E+11  3.8577E+11  3.3258E+10  3.6581E+10  2.2977E+07  8.9375E+08
  2.1060E+03  2.4092E+11  3.8576E+11  3.3256E+10  3.6580E+10  2.2977E+07  8.9375E+08
  2.1070E+03  2.4091E+11  3.8575E+11  3.3253E+10  3.6579E+10  2.2976E+07  8.9375E+08
  2.1080E+03  2.4091E+11  3.8574E+11  3.3250E+10  3.6578E+10  2.2976E+07  8.9375E+08
  2.1090E+03  2.4090E+11  3.8573E+11  3.3247E+10  3.6577E+10  2.2975E+07  8.9375E+08
  2.1100E+03  2.4090E+11  3.8573E+11  3.3245E+10  3.6576E+10  2.2975E+07  8.9375E+08
  2.1110E+03  2.4089E+11  3.8572E+11  3.3242E+10  3.6576E+10  2.2975E+07  8.9375E+08
  2.1120E+03  2.4089E+11  3.8571E+11  3.3239E+10  3.6575E+10  2.2974E+07  8.9375E+08
  2.1130E+03  2.4089E+11  3.8570E+11  3.3236E+10  3.6574E+10  2.2974E+07  8.9375E+08
  2.1140E+03  2.4088E+11  3.8569E+11  3.3234E+10  3.6573E+10  2.2973E+07  8.9375E+08
  2.1150E+03  2.4088E+11  3.8569E+11  3.3231E+10  3.6572E+10  2.2973E+07  8.9375E+08
  2.1160E+03  2.4087E+11  3.8568E+11  3.3228E+10  3.6571E+10  2.2973E+07  8.9375E+08
  2.1170E+03  2.4087E+11  3.8567E+11  3.3226E+10  3.6570E+10  2.2972E+07  8.9375E+08
  2.1180E+03  2.4086E+11  3.8566E+11  3.3223E+10  3.6569E+10  2.2972E+07  8.9375E+08
  2.1190E+03  2.4086E+11  3.8566E+11  3.3220E+10  3.6568E+10  2.2971E+07  8.9375E+08
  2.1200E+03  2.4086E+11  3.8565E+11  3.3218E+10  3.6567E+10  2.2971E+07  8.9375E+08
  2.1210E+03  2.4085E+11  3.8564E+11  3.3215E+10  3.6566E+10  2.2971E+07  8.9375E+08
  2.1220E+03  2.4085E+11  3.8563E+11  3.3212E+10  3.6565E+10  2.2970E+07  8.9375E+08
  2.1230E+03  2.4084E+11  3.8562E+11  3.3210E+10  3.6564E+10  2.2970E+07  8.9375E+08
  2.1240E+03  2.4084E+11  3.8562E+11  3.3207E+10  3.6563E+10  2.2969E+07  8.9375E+08
  2.1250E+03  2.4084E+11  3.8561E+11  3.3204E+10  3.6562E+10  2.2969E+07  8.9375E+08
  2.1260E+03  2.4083E+11  3.8560E+11  3.3202E+10  3.6562E+10  2.2969E+07  8.9375E+08
  2.1270E+03  2.4083E+11  3.8559E+11  3.3199E+10  3.6561E+10  2.2968E+07  8.9375E+08
  2.1280E+03  2.4082E+11  3.8559E+11  3.3197E+10  3.6560E+10  2.2968E+07  8.9375E+08
  2.1290E+03  2.4082E+11  3.8558E+11  3.3194E+10  3.6559E+10  2.2967E+07  8.9375E+08
